CAZyme	ART45	ART46	ART47	ART48	ART49	ART50	CIGOMA4	CIGOMD18	DELGOM54	DELGOM55	DELGOM56	DELGOM57	DELGOM58	DELGOM59	DELGOM60	DSANT06	DSANT08	DSANT09	DSANT11	DSANT95	GBGOC44	GBGOC45	GBGOC47	GYRPAC92	HRSPAC47	KJGOM4	KJGOM5	KJGOM6	KOR52	KOR58	LOKART30	LOKART60	LOKART62	LOKART95	MARPAC23	SMMPAC33	SMMPAC46
GT81	15.6143	17.7387	16.9534	14.2483	19.0303	16.6598	18.8849	45.942	44.4612	46.9918	38.0338	42.258	42.1481	43.0992	34.9671	17.9465	31.3494	23.6458	33.7342	25.7894	90.1202	104.724	43.5099	4.4843	57.5284	33.3816	48.9617	46.5708	45.6518	43.0442	24.4265	40.703	35.7239	30.1449	18.3182	50.5752	63.5075
GT83	25.2352	29.2895	35.886	12.153	17.26	18.5298	51.7282	47.6083	13.1104	32.3069	75.0534	18.9049	78.275	90.84	98.2697	70.7092	76.5923	47.9058	108.987	58.6123	251.147	259.23	160.664	5.19235	99.8758	45.0263	62.715	49.2576	76.9667	39.6459	84.6784	103.416	104.477	62.8254	53.6461	84.3735	55.6582
GT84	8.35915	7.56302	4.13077	4.40022	7.96617	9.34988	6.02127	6.18907	7.98021	10.6466	15.2135	10.0085	12.0423	18.5658	16.8807	13.9983	20.3059	13.2048	10.009	37.9026	4.80336	3.61117	3.06181	1.88813	7.19105	4.14035	6.05144	5.67208	17.6068	22.6548	2.17124	3.31654	3.47678	1.83123	3.2711	4.64217	8.80066
GT85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.370705	0	0.228732	0	0	0	0	0	0	0	0	0	0.135703	0	0.173839	0	0	0.0814416	0
GT87	1.81378	3.23147	3.87259	1.25721	1.32769	1.52998	4.10541	4.99887	1.14003	5.87398	6.59253	5.56027	7.11591	10.609	9.6461	2.15358	2.84995	0.921265	10.7504	1.563	9.60673	10.0597	5.15673	0.236016	1.59801	3.36403	4.12598	6.26915	3.39559	1.13274	5.1567	6.63308	6.2582	6.05716	1.30844	6.67821	4.75711
GT88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0869195	0	0	0	0
GT89	3.86414	7.288	11.1014	1.04767	2.87667	1.52998	10.6741	8.33145	0.570015	2.56987	4.56406	2.96548	6.02115	6.63065	4.22017	6.46074	9.61857	3.07088	17.0524	1.95374	18.5273	12.3812	11.7638	0.236016	3.19602	6.98684	3.57585	6.86621	6.79118	0	6.64943	7.23609	10.4303	4.64852	7.85065	14.2523	6.18425
GT9	119.867	125.752	128.914	97.0144	90.5045	95.5387	181.733	165.439	157.324	142.444	139.964	162.36	153.813	163.777	172.424	124.549	162.803	112.394	194.249	69.5533	322.283	323.974	270.245	49.7994	196.555	144.653	180.443	172.252	141.106	136.495	151.308	224.922	172.883	165.515	162.901	181.94	153.417
GT90	1.02518	0.618793	0.774519	0.628603	1.10641	1.18998	0.273694	0	0.570015	0.734247	0	0.370685	0	0	0	1.79465	0	1.22835	0	0.781498	0	0	1.61148	0.708048	0.799006	0.517544	0.275066	0	0.377288	0.56637	3.93538	6.33158	3.21602	4.36679	0	7.32974	1.18928
GT92	0.31544	0.275019	0.172115	0	0	0.509993	0.273694	0	0	0	0	0	0	0	0	1.07679	0.712486	0.307088	0.74141	1.17225	0	0	0.322296	0	0	1.29386	0.825197	0.298531	0	0	3.79967	2.11053	3.30294	2.25383	0	0.651533	0
GT93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.370705	0.390749	0	0	0	0	0	0	0.275066	0	0	0	0	0	0	0	0	0.162883	0
GT94	1.89264	3.02521	3.18413	1.25721	2.87667	2.54997	1.09478	2.8565	2.85008	4.03836	13.1851	1.85342	9.85279	7.95678	7.83746	6.10181	6.05613	4.91341	7.78481	11.7225	19.4422	16.2503	10.7969	0.708048	11.1861	2.07017	4.12598	3.28384	10.3125	2.83185	7.46364	5.12556	7.1274	4.36679	3.2711	7.73695	7.37353
GT95	0	0.0687547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162883	0
GT96	0.3943	0.206264	0.258173	0	0.221282	0.339995	0	0	0	0	0	0	0	0	0	0	0	0.307088	0.370705	0.390749	0	0	0	0	0	0.258772	0.275066	0	0.125763	0	0.271405	0	0.0869195	0.704321	0	0.0814416	0
GT97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.781498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GT99	0	0.137509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.228732	0	0	0	0	0	0	0	0	0	0.135703	0	0	0	0	0	0
PL1	1.10404	1.85638	2.06538	0.838138	1.32769	0.509993	0.273694	2.38041	0.570015	0.734247	0.507118	1.11205	0.547377	1.32613	0	1.07679	1.42497	3.99215	4.07776	6.64273	0.457463	1.2897	0.322296	0.236016	0	2.07017	1.92546	3.58237	2.0122	0.56637	1.62843	3.31654	2.60758	3.09901	0.654221	2.85045	3.80569
PL10	0.23658	0.206264	0	0	0	0	0	1.90433	0	2.20274	1.01424	1.11205	0	0.663065	0	0.71786	1.06873	0.307088	1.11212	0	1.37239	0.515882	0.322296	0.708048	0	0	1.37533	2.08972	0.628813	0	0.814216	2.71353	1.56455	1.40864	1.30844	1.46595	0.713567
PL10_1	1.02518	1.03132	0.688461	0.209534	1.10641	0.679991	0.547388	5.23691	4.56012	3.67124	1.01424	6.30164	1.09475	0.663065	1.20576	5.74288	1.06873	3.37797	4.44846	2.34449	0.686195	1.54764	1.12803	0.236016	0	1.29386	4.40105	9.85151	4.40169	0.56637	2.71405	3.91955	6.08436	4.50765	0.654221	4.39784	5.23283
PL10_2	0.3943	0.0687547	0.0860576	0	0	0.339995	0	0.714124	0.570015	2.20274	0.507118	0.741369	0.547377	0.663065	0.602881	2.15358	2.13746	0.307088	1.11212	1.95374	1.37239	0.773822	0.644591	0.236016	0	0.258772	0.825197	3.8809	2.38949	1.13274	4.74959	17.7887	9.56114	8.45185	0	4.88649	4.04355
PL10_3	2.60238	3.09396	3.52836	1.67628	2.21282	3.73995	3.55802	7.14124	3.99011	6.60823	5.57829	5.56027	3.28426	3.97839	3.01441	4.66609	3.91868	6.14177	5.93128	4.29824	3.43097	3.61117	3.06181	1.88813	0	1.55263	6.05144	6.56768	6.53965	1.13274	3.79967	6.03008	6.6928	4.64852	3.2711	4.96794	3.80569
PL11	0.31544	0.137509	0.258173	0.209534	0	0.169998	0.273694	7.85536	1.14003	5.50685	1.52135	0.741369	1.09475	0.663065	0.602881	2.87144	2.13746	0.921265	3.70705	1.17225	4.11717	2.06353	1.61148	0	0.799006	0	3.02572	6.26915	4.15016	1.13274	6.24232	4.52256	6.60588	5.21197	0	5.61947	4.04355
PL11_1	0.0788599	0.206264	0.172115	0.209534	0	0.169998	0	1.19021	1.14003	1.46849	0	0	0	0	0	0.35893	1.78122	0	1.11212	0.781498	0.457463	0.515882	0.322296	0	0	0	0.825197	5.67208	1.13186	1.69911	2.44265	1.50752	2.43374	1.54951	0	1.9546	1.18928
PL11_2	0	0	0	0	0	0	0	0.714124	0	0	0	0	0	1.32613	0.602881	0	0	0	0	0	0.457463	0.773822	0	0	0	0.258772	0	0	0.125763	0	0	0.301504	0.173839	0.986049	0	0.407208	0.475711
PL12	6.86081	7.90679	9.03605	4.60976	4.64693	6.96991	6.84235	15.2346	10.2603	17.9891	38.5409	9.6378	37.2217	41.1101	40.9959	17.9465	14.2497	12.2835	22.9837	18.7559	26.7616	29.1473	24.4945	2.59618	27.1662	5.17544	13.7533	14.9265	17.3552	5.6637	17.2342	22.6128	25.2936	17.608	7.85065	19.4645	18.5527
PL12_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.356243	0	0	1.17225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PL12_2	0.55202	0.412528	0.172115	0.628603	0.221282	0.339995	0	0.952165	0	1.83562	3.04271	0.741369	3.83164	9.94598	5.42593	1.43572	0.712486	0.921265	2.22423	0.390749	0.457463	0.773822	0.966887	0	1.59801	0	0	0.597061	1.76068	1.13274	0.949918	1.20602	0.956114	0.422592	0.654221	1.46595	3.09212
PL12_3	10.1729	12.4446	16.0928	10.0577	8.40873	8.15989	14.7795	9.28361	13.6804	11.3808	19.7776	15.1981	19.7056	21.8812	25.9239	5.74288	13.8935	13.5119	12.2333	10.5502	18.9847	17.7979	16.2759	7.55251	25.5682	18.3728	20.905	11.0456	13.2051	5.09733	10.4491	10.2511	15.124	11.5509	13.0844	12.3791	17.1256
PL13	0	0.0687547	0.0860576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PL14	1.65606	2.33766	3.18413	2.51441	1.77026	2.71996	3.55802	10.2358	5.70015	10.6466	8.11388	4.8189	4.9264	1.9892	4.82305	8.25539	11.0435	13.2048	6.67269	8.20573	2.05858	2.06353	2.57836	0.236016	1.59801	3.36403	5.50131	9.85151	7.29423	2.26548	7.19224	3.01504	5.91052	4.50765	1.96266	6.10812	5.23283
PL14_3	1.26176	1.5126	1.54904	0.838138	0.885129	0.679991	0.821082	2.14237	2.28006	2.20274	0	1.11205	1.09475	1.32613	0.602881	12.5625	5.34365	10.1339	5.56058	5.07974	1.14366	1.03176	1.93377	1.18008	0	1.8114	2.20053	1.19412	4.0244	5.09733	3.93538	1.20602	2.34683	1.9721	0	2.28036	1.42713
PL15	1.34062	1.99389	1.97933	0.628603	0.221282	0.339995	1.36847	18.5672	10.8303	20.1918	16.2278	11.1205	8.75804	17.2397	12.0576	4.66609	8.90608	3.07088	21.8716	0.781498	14.6388	10.5756	5.47903	0.472032	2.39702	1.03509	10.1774	18.8074	8.67762	1.13274	5.56381	10.5526	9.30038	6.76148	0.654221	10.506	11.8928
PL15_1	0	0.0687547	0.172115	0	0	0	0	0.476083	0	0	0	0	0	0	0	0.71786	1.06873	2.45671	0	4.68899	0.228732	0.257941	0.161148	0	0	0	0	0	0.628813	0.56637	0	0.301504	0.521517	0.140864	0	0	0
PL15_2	0.0788599	0.0687547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PL16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135703	0	0	0.281728	0	0.0814416	0
PL17	0.630879	1.23759	0.344231	0.209534	0.663847	0.339995	0.547388	4.0467	3.42009	5.13973	7.09965	2.96548	3.83164	7.29372	5.42593	6.81967	7.83735	8.29139	7.0434	8.59648	4.3459	3.35323	4.51214	0	0	0	1.37533	1.79118	8.92914	5.09733	1.76413	4.82406	2.86834	2.95815	0	3.3391	2.37856
PL17_1	0	0.0687547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390749	0	0.257941	0	0	0	0	0	0	0.125763	0	0	0	0	0.140864	0	0.0814416	0
PL17_2	0.31544	0.137509	0.0860576	0	0	0.339995	0	0	0	0	0.507118	0	0	0	0	6.46074	4.27492	6.44886	0.74141	5.86123	0.228732	0.515882	0.322296	0	0	0	0	0	5.0305	2.26548	0.271405	0	0.173839	0.140864	0	0	0.237856
PL18	0	0.137509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PL1_12	0	0	0	0	0	0.169998	0	0	0	0	0	0	0	0	0	0	0	0	0.370705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PL1_2	10.9615	12.6509	16.0928	5.86696	5.75334	11.8998	5.20019	45.4659	35.911	38.548	21.8061	35.215	17.5161	8.61985	18.6893	25.484	14.9622	28.5592	23.3544	16.0207	8.23434	7.99616	10.6358	6.60845	19.1761	17.0789	33.8331	54.3326	41.8789	15.8584	29.0404	19.5977	33.6378	31.4127	5.88799	31.0292	38.0569
PL1_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135703	0	0	0	0	0	0
PL1_5	0	0.0687547	0	0.209534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125763	0	0	0	0	0	0	0.0814416	0
PL1_6	0	0.0687547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251525	0	0	0	0	0.140864	0	0	0
PL1_7	0	0.0687547	0	0.209534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125763	0	0	0	0	0	0	0	0
PL1_9	0.0788599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PL2	0	0	0.172115	0	0	0	0	7.14124	0	4.40548	1.01424	1.11205	0.547377	1.9892	0.602881	0.35893	0.356243	0.307088	0	0	0.228732	0.515882	0.161148	0	0	0	1.37533	6.56768	0.880338	0	3.79967	2.11053	3.82446	3.80333	0	5.78235	4.2814
PL20	0.15772	0	0.0860576	0	0	0	0	0.238041	0	0	0	0	0	0	0	0	0	0	0	0	0.228732	0	0	0	0	0	0.550131	0	0	0	0.135703	0	0	0.140864	0	0.0814416	0
PL21	0.55202	0.137509	0.0860576	0	0.221282	0.169998	0	1.66629	1.14003	1.46849	0.507118	0.370685	0.547377	0.663065	0.602881	0.71786	1.78122	0.614177	3.33635	0	2.05858	1.54764	0.483443	0	1.59801	0.258772	0.550131	1.79118	0.628813	0	0.271405	0	0.869195	0.845185	0	0.651533	0.951423
PL21_1	0	0.137509	0.0860576	0	0	0	0	1.66629	1.14003	1.10137	0.507118	0.370685	0	0	0	0.71786	0.712486	0.307088	1.48282	0	1.14366	0.515882	0.322296	0	0	0	0.275066	1.49265	0.50305	0	0.678513	1.20602	1.21687	0.845185	0	0.732974	0.475711
PL22	0.3943	1.44385	0.860576	1.04767	1.10641	0.849989	0	2.8565	0	3.30411	1.01424	1.11205	2.73689	1.9892	2.41153	1.43572	0	0.307088	2.22423	1.95374	2.97351	3.35323	1.93377	0.944064	1.59801	0	1.65039	2.98531	1.63491	1.13274	1.89984	3.01504	2.60758	2.53555	2.61688	1.46595	1.90285
PL22_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PL22_2	0.31544	0.618793	0.0860576	0.419069	0	0	0	2.38041	0.570015	1.83562	1.01424	1.11205	0.547377	0.663065	0.602881	0.35893	1.06873	0.921265	0.74141	0	2.28732	1.54764	0.483443	0	0	0.258772	0.550131	1.49265	1.38339	0	1.22132	0.904511	1.73839	1.40864	0	0.651533	1.18928
PL24	0.23658	0.137509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.161148	0	0	0	0	0	0.754575	0.56637	0	0	0	0	0	0.325766	0.237856
PL25	0.709739	0.550038	0.344231	0	0.442565	0.849989	0	2.14237	1.14003	0.734247	1.01424	1.48274	0.547377	0.663065	0	2.51251	0.712486	1.22835	0.74141	0	2.97351	2.57941	0.483443	0	0.799006	0	0.825197	2.38825	1.50915	5.09733	2.44265	0.603008	1.91223	2.25383	0	2.36181	1.18928
PL26	0.0788599	0.0687547	0	0	0.221282	0.169998	0	0	0	0	0	0	0	0	0	0.35893	0.356243	0.307088	0	0.390749	0.457463	0	0.322296	0	0	0	0	0	0.125763	0	0.271405	0.301504	0.869195	0.281728	0	0.325766	0.475711
PL27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.781498	0	0.257941	0	0	0	0	0	0	0	0	0.135703	0.301504	0.347678	0.140864	0	0	0
PL29	1.65606	1.58136	1.29086	0.628603	1.10641	1.01999	0	2.14237	2.85008	1.46849	0	1.48274	0	0	1.20576	11.8447	6.05613	13.2048	6.30199	2.34449	2.74478	1.80559	2.90066	0.236016	0.799006	0.258772	1.10026	1.79118	5.78508	5.6637	3.93538	2.11053	1.73839	3.66247	0.654221	2.19892	2.37856
PL3	0	0.137509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PL30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.799006	0	0	0	0	0	0	0	0	0	0	0	0.237856
PL31	1.34062	2.47517	2.2375	1.88581	1.77026	2.37997	0.547388	3.09454	1.71005	2.20274	3.04271	2.59479	1.09475	1.32613	0.602881	1.79465	3.56243	4.60633	2.96564	6.25198	1.37239	0.773822	0.805739	0.472032	0.799006	1.29386	3.85092	3.58237	3.52135	2.83185	2.03554	0.603008	2.60758	1.69037	0.654221	2.36181	2.61641
PL33	0.15772	0.206264	0.258173	0.209534	0	0.339995	0	1.66629	2.85008	1.10137	3.54982	2.22411	3.28426	2.65226	1.80864	2.51251	2.13746	1.22835	2.96564	0	0.686195	0.515882	0.322296	0.236016	0	0	0.550131	0.597061	0.628813	0	1.76413	6.33158	2.34683	1.54951	0.654221	1.79171	0.713567
PL33_1	0.788599	1.10008	2.40961	1.04767	1.10641	0.509993	0.547388	3.80866	2.85008	4.77261	3.04271	2.59479	2.73689	3.97839	1.80864	11.4858	7.83735	3.99215	5.18987	1.17225	3.65971	3.35323	4.51214	1.18008	0.799006	0.258772	3.02572	3.8809	5.28203	1.13274	1.62843	3.61805	2.52066	2.39469	0.654221	5.04938	4.2814
PL33_2	0.55202	0.756302	1.11875	0	0.663847	0.679991	0	6.42712	2.85008	4.77261	8.621	2.59479	7.66328	4.64146	4.82305	6.46074	7.12486	2.7638	7.0434	0.390749	5.26083	2.06353	1.12803	0.472032	0.799006	0	3.30079	5.37355	3.39559	0	4.34248	8.74361	5.56285	4.08506	0	5.21226	4.75711
PL34	0.23658	0.275019	0.516346	0.419069	0	0	0	4.52279	2.85008	5.13973	4.05694	3.70685	3.83164	2.65226	3.61729	1.43572	2.4937	1.22835	2.22423	0.390749	3.20224	2.57941	0.805739	0.236016	0.799006	0	1.37533	4.77649	0.251525	0	2.71405	2.71353	3.21602	2.53555	0	2.52469	1.42713
PL35	3.46984	3.50649	2.32356	1.46674	2.21282	3.73995	0.547388	10.9499	12.5403	12.8493	12.6779	11.1205	10.4002	9.94598	12.0576	18.3054	14.606	18.7324	16.311	2.34449	8.0056	6.9644	4.99558	0	3.99503	1.55263	11.2777	18.5089	16.8522	7.92919	9.49918	10.8541	11.3864	10.2831	0.654221	10.9132	15.2228
PL37	0.0788599	0	0	0	0	0.169998	0	0	0	0	0	0	0	0	0	1.79465	0.356243	1.84253	0.370705	1.95374	1.60112	0.773822	0.483443	0	0	0.258772	0	0.298531	1.0061	2.26548	0.814216	0	0.521517	0.422592	0.654221	0.814416	0.713567
PL38	1.9715	1.85638	1.63509	0.838138	1.10641	1.01999	0.273694	1.19021	0.570015	5.13973	4.56406	2.22411	4.9264	2.65226	1.80864	22.2537	13.8935	25.4883	5.56058	2.73524	2.05858	1.03176	2.73951	0.236016	0.799006	0	2.47559	4.17943	15.7203	9.6283	4.07108	2.11053	3.47678	3.23987	0.654221	5.2937	5.23283
PL39	0.0788599	0	0.0860576	0	0	0	0.273694	0.238041	0	0.367124	1.01424	0	1.09475	1.32613	1.20576	0	0.356243	0.307088	0.370705	0	4.11717	5.15882	2.25607	0	0.799006	0	0	0.597061	0.251525	0	3.66397	1.80902	3.38986	3.9442	0	0.732974	0.951423
PL3_1	0.0788599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PL4	0	0.0687547	0	0	0	0	0	0.476083	0	0	0	0	0	0	0	0	0	0	0	0	0.228732	0	1.28918	0	0	0	0.550131	0	0	0	0.949918	0.301504	0.869195	0.281728	0	0.488649	0.237856
PL40	0.55202	0.412528	0.0860576	0	0	0.169998	0	0.238041	0	0	0	0	0.547377	0	0.602881	2.51251	1.78122	0.921265	0.74141	0.390749	1.60112	1.03176	0.322296	0	0	0	0	0	1.88644	0.56637	0.54281	0.301504	0.695356	0.422592	0	1.38451	0.475711
PL4_4	0.0788599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135703	0	0	0	0	0	0
PL5	0.15772	0.550038	0.516346	0.209534	0.663847	0.339995	1.09478	0.238041	0	0	0	0.370685	0	0	0	0.35893	0	0	0	1.563	0	0	0.161148	0.708048	0	1.03509	0.825197	0	0.628813	0.56637	0.135703	0.301504	0.347678	0.563456	0.654221	0	0
PL5_1	0	0.0687547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.140864	0	0	0
PL6	2.05036	1.5126	2.40961	0.628603	0.885129	1.18998	0.273694	0.476083	1.14003	1.10137	0	0	0.547377	0.663065	1.20576	19.0233	12.8248	21.8033	7.4141	8.20573	1.60112	1.2897	1.77263	0	0	0	2.20053	3.8809	9.93524	2.83185	2.17124	0.603008	1.65147	3.23987	0	1.9546	1.66499
PL6_1	0.709739	0.275019	1.11875	0	0.221282	0.339995	0	0	0	0	0.507118	0.741369	0	0	0	9.69111	4.98741	12.2835	1.48282	5.86123	0.228732	0.257941	0.322296	0.708048	0	0.258772	0	0.298531	9.80948	2.26548	0	0	0.173839	0.845185	0.654221	0.407208	0
PL6_2	0.23658	0.343774	0.602403	0.209534	0.221282	0.169998	0	1.42825	0	0	0.507118	0.370685	0	0	0	4.30716	1.42497	2.45671	0.74141	0	0.228732	0.515882	0.483443	0	0.799006	0	1.10026	1.49265	1.76068	0	1.08562	0.603008	1.04303	0.704321	0	0.814416	1.18928
PL6_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22835	0	0	0	0	0	0	0	0	0	0	0.880338	0	0	0	0	0	0	0	0
PL7	0.0788599	0.137509	0.0860576	0	0	0.509993	0	0	0	0	0	0	0	0	0	11.4858	5.69989	17.1969	1.48282	1.563	0	0.257941	0.161148	0	0	0	0	0	2.76678	0	0.135703	0	0.0869195	0	0	0.244325	0.475711
PL7_1	0	0.0687547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PL7_3	0.0788599	0.206264	0.258173	0.209534	0	0	0	0	0	0	0	0	0	0	0	0.35893	0.356243	0.614177	0.370705	0.781498	0	0	0	0	0	0	0.550131	0.895592	0.125763	0	0	0	0.173839	0	0	0.407208	0.475711
PL7_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135703	0	0	0	0	0	0
PL7_5	0.47316	0.206264	0.0860576	0	0.221282	0.339995	0	0	0	0	0	0	0	0	0	7.89646	8.90608	12.5906	1.48282	4.68899	0	0	0	0	0	0	0	0	6.41389	2.26548	0	0	0	0	0	0.162883	0
PL8	0.55202	0.0687547	0.0860576	0	0	0.339995	0	0.476083	0.570015	1.10137	1.01424	0	0.547377	1.9892	1.80864	0.35893	0.356243	0.307088	0.370705	1.17225	1.14366	1.2897	0.483443	0	1.59801	0	0	0.298531	0.251525	0	0	0.301504	0.956114	0.140864	0	0.814416	0.713567
PL8_2	0.709739	0.962566	0.344231	0.628603	0.442565	0.849989	0	0.476083	0.570015	0.734247	1.01424	0.741369	0.547377	1.32613	0.602881	1.79465	1.78122	5.2205	4.44846	1.563	1.37239	0.257941	1.28918	0.236016	0	0.258772	0	0.597061	0.628813	0.56637	0.135703	1.20602	0.869195	0.140864	0	1.30307	0.713567
PL8_3	2.83896	2.20015	2.15144	0.419069	0.663847	1.35998	0.547388	3.57062	2.85008	2.56987	4.05694	3.33616	0	3.31533	1.80864	12.5625	9.97481	7.67721	7.78481	1.563	3.88844	1.80559	4.67329	0.472032	1.59801	1.29386	2.75066	6.56768	10.9413	1.69911	2.30694	1.80902	3.82446	3.80333	2.61688	4.64217	4.51926
PL9	1.73492	1.65011	2.06538	0.628603	0.885129	1.01999	1.36847	5.71299	1.14003	6.2411	16.2278	1.85342	22.4425	21.8812	12.6605	6.46074	7.12486	4.60633	8.52622	3.90749	31.7937	37.9173	14.6645	0.472032	31.9602	1.03509	6.05144	7.7618	6.16237	2.26548	21.8481	14.4722	19.2092	15.0725	3.2711	15.8811	12.3685
PL9_1	0.15772	0.137509	0.258173	0	0	0	0	0	0	0	0	0	0	0	0	1.43572	0.712486	0.614177	0.370705	1.563	0.457463	0.257941	0.161148	0	0.799006	0	0.550131	0.597061	1.25763	1.13274	0.949918	0.301504	1.04303	0.563456	0	0.325766	0.951423
PL9_2	0.788599	1.5126	1.89327	0.628603	1.32769	1.86998	1.36847	4.76083	2.85008	4.03836	7.09965	2.59479	10.4002	15.2505	9.04322	6.10181	3.20619	7.9843	6.30199	4.68899	19.2135	19.3456	16.5982	0.708048	23.1712	1.55263	5.50131	5.97061	3.52135	0.56637	8.14216	6.63308	7.47507	4.36679	3.2711	8.95857	5.70854
PL9_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.356243	0.307088	0	0	0	0	0	0	0.799006	0	0	0	0	0	0.135703	0	0.260758	0	0	0	0
PL9_4	1.02518	1.5126	0.946634	0.838138	0.885129	0.339995	0.273694	1.66629	0.570015	1.10137	4.05694	1.48274	3.83164	3.97839	4.22017	3.94823	7.12486	3.68506	10.7504	1.17225	3.88844	2.83735	4.0287	0.708048	3.99503	0.258772	1.92546	4.77649	2.26373	0	0.678513	2.41203	1.91223	0.704321	0.654221	2.19892	2.61641
SLH	0.47316	0.137509	0.172115	0	0	0	0	0	0.570015	0.367124	0	0	0	0	0	0.71786	1.06873	0.614177	0	6.25198	6.63322	6.9644	3.54525	0	8.78907	0	1.37533	1.19412	0.377288	1.69911	0	0.603008	0.0869195	0.563456	0	0.162883	1.42713
cohesin	0.3943	0.0687547	0	0	0	0.509993	0	0.476083	0	0.367124	12.6779	0	13.6844	16.5766	19.8951	0	0	0.307088	0.370705	0	11.4366	10.8335	2.57836	0	23.9702	0	0.825197	0.895592	0.251525	0.56637	0.135703	1.20602	0.782275	0.140864	0	2.60613	3.80569
