genome_id,metagenome_id,genome_length,num_contigs,n50,num_16s,num_5s,num_23s,num_trna,completeness,contamination,quality_score,mimag_quality,otu_id,ecosystem,ecosystem_category,ecosystem_type,habitat,longitude,latitude
3300012816_1,3300012816,5640461,29,371502,0,6,0,61,99.2,0.05,98.95,MQ,OTU-4145,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300025921_21,3300025921,5111314,196,46096,1,1,1,43,99.06,3.18,83.16,HQ,OTU-5839,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__65-1;s__,Terrestrial,Soil,Corn rhizosphere,-85.3738,42.3948
3300020156_7,3300020156,3914978,9,791644,1,1,1,40,99.05,0.48,96.65,HQ,OTU-9385,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__;g__;s__,Terrestrial,Soil,soil,-116.255,33.3049
3300012942_30,3300012942,3876645,189,45034,1,1,1,44,99.01,0.66,95.71,HQ,OTU-14675,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__;s__,Terrestrial,Soil,compost,-122.29,37.83
3300012940_25,3300012940,5251808,38,296294,0,3,0,42,99.01,0.99,94.06,MQ,OTU-1769,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Arachidicoccus;s__,Terrestrial,Soil,compost,-122.29,37.83
3300017560_9,3300017560,4629897,58,113846,1,1,1,37,99.01,0,99.01,HQ,OTU-12775,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Terrimonas;s__,Terrestrial,Soil,soil,-122.29,37.83
3300012826_6,3300012826,4757868,69,127643,0,1,1,37,99.01,0,99.01,MQ,OTU-8113,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Terrimonas;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300014827_8,3300014827,3931608,141,45670,1,1,1,42,98.94,1.97,89.09,HQ,OTU-13488,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__GCA_002413745.1,Terrestrial,Soil,Permafrost,NULL,NULL
3300011987_4,3300011987,3997069,88,85668,1,0,0,39,98.94,1.09,93.49,MQ,OTU-13488,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__GCA_002413745.1,Terrestrial,Soil,Permafrost,NULL,NULL
3300025864_8,3300025864,3553787,117,45619,0,2,2,47,98.92,0.54,96.22,MQ,OTU-7072,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__,Terrestrial,Soil,Arctic peat soil,-156.789,71.2905
3300012833_1,3300012833,7101094,260,52060,0,2,0,77,98.89,4.55,76.14,MQ,OTU-878,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012879_3,3300012879,6498495,106,177024,0,6,0,72,98.8,2.41,86.75,MQ,OTU-4618,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300018933_11,3300018933,3849266,111,69139,1,1,1,35,98.77,0.99,93.82,HQ,OTU-15173,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Flavisolibacter;s__,Terrestrial,Soil,Soil,-109.695,38.7121
3300010373_19,3300010373,7717156,303,37686,0,1,1,40,98.77,3.45,81.52,MQ,OTU-9287,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA8621;s__,Terrestrial,Soil,Terrestrial soil,-85.3708,42.3938
3300012860_8,3300012860,3051445,41,109091,1,5,0,57,98.65,0.53,96,MQ,OTU-4651,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012862_15,3300012862,3054891,41,109095,2,5,0,56,98.65,0.53,96,MQ,OTU-4651,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012879_10,3300012879,3059660,41,139886,1,5,0,59,98.65,0.53,96,MQ,OTU-4651,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300014838_16,3300014838,6378585,103,101419,0,0,0,44,98.6,2.57,85.75,MQ,OTU-15135,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA8621;s__,Terrestrial,Soil,Bog,19.05,68.35
3300025481_6,3300025481,4091055,212,33859,1,1,1,41,98.57,2.86,84.27,HQ,OTU-4490,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__vadinHA17;g__LD21;s__,Terrestrial,Soil,Arctic peat soil,-156.61,71.2999
3300020131_6,3300020131,3944785,167,36741,1,1,1,44,98.52,0,98.52,HQ,OTU-5163,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__;s__,Terrestrial,Soil,soil,-116.255,33.3049
3300017658_25,3300017658,2948498,11,383200,1,1,1,35,98.52,0,98.52,HQ,OTU-1338,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__65-1;s__,Terrestrial,Soil,compost,-122.29,37.83
3300012838_3,3300012838,5104743,217,41743,0,5,0,45,98.45,3.65,80.2,MQ,OTU-7294,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300011987_2,3300011987,4729355,99,83575,2,2,1,47,98.41,0.95,93.66,HQ,OTU-13486,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__GCA_002413785.1,Terrestrial,Soil,Permafrost,NULL,NULL
3300025600_8,3300025600,6284408,53,185042,0,3,0,44,98.39,3.76,79.59,MQ,OTU-5022,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Prolixibacter;s__,Terrestrial,Soil,Arctic peat soil,-156.788,71.2909
3300025575_7,3300025575,6261750,57,184161,0,3,0,45,98.39,3.23,82.24,MQ,OTU-5022,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Prolixibacter;s__,Terrestrial,Soil,Arctic peat soil,-156.788,71.2909
3300012005_7,3300012005,4872470,131,78905,1,0,1,33,98.33,3.97,78.48,MQ,OTU-14453,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__2-12-FULL-35-15;g__2-12-FULL-35-15;s__,Terrestrial,Soil,Permafrost,NULL,NULL
3300012842_1,3300012842,5482715,50,162177,0,6,0,62,98.33,0.32,96.73,MQ,OTU-4145,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012821_7,3300012821,4735121,158,48756,1,1,2,38,98.27,0,98.27,HQ,OTU-8113,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Terrimonas;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012940_66,3300012940,2728411,58,61072,0,5,0,47,98.27,0.35,96.52,MQ,OTU-3067,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium_A;s__Flavobacterium_A marinum,Terrestrial,Soil,compost,-122.29,37.83
3300012862_9,3300012862,3663278,121,49505,0,3,0,45,98.15,0,98.15,MQ,OTU-17742,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__GCF_002734245.1,Terrestrial,Soil,soil,-89.4011,43.073
3300026167_9,3300026167,3359117,106,46972,0,1,0,39,98.1,3.57,80.25,MQ,OTU-2862,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA12077;g__UBA12077;s__,Terrestrial,Soil,Pond soil,-122.133,37.4968
3300017650_5,3300017650,6287396,189,63683,0,2,0,68,98.1,0.98,93.2,MQ,OTU-14142,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pseudosphingobacterium;s__,Terrestrial,Soil,soil,-122.29,37.83
3300012864_7,3300012864,4992677,65,164071,0,3,0,49,98.09,0.64,94.89,MQ,OTU-4003,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__Pedobacter agri,Terrestrial,Soil,soil,-89.4011,43.073
3300012862_6,3300012862,3906913,221,24594,0,0,0,39,98.03,1.33,91.38,MQ,OTU-8513,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pseudopedobacter;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300017565_11,3300017565,4554890,11,586974,1,0,0,36,98.02,0,98.02,MQ,OTU-12775,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Terrimonas;s__,Terrestrial,Soil,soil,-122.29,37.83
3300012940_27,3300012940,5170854,270,29033,0,2,0,35,97.94,2.88,83.54,MQ,OTU-1771,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Parapedobacter;s__,Terrestrial,Soil,compost,-122.29,37.83
3300012921_34,3300012921,3579520,70,80680,0,1,1,29,97.83,0.97,92.98,MQ,OTU-6632,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA12329;s__,Terrestrial,Soil,Contaminated culture,-109.55,38.5733
3300012940_29,3300012940,5031718,338,23407,1,3,0,41,97.8,0.89,93.35,MQ,OTU-1776,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__;s__,Terrestrial,Soil,compost,-122.29,37.83
3300021407_5,3300021407,5896629,87,127453,1,1,1,42,97.78,0.99,92.83,HQ,OTU-10458,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA8621;s__,Terrestrial,Soil,soil,-72.1783,42.481
3300026294_6,3300026294,4521460,301,21010,0,0,0,36,97.78,1.23,91.63,MQ,OTU-6637,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA8621;s__,Terrestrial,Soil,Soil,-149.314,68.6135
3300017649_10,3300017649,4830325,55,152733,0,1,1,32,97.73,2.71,84.18,MQ,OTU-9187,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Niastella;s__,Terrestrial,Soil,compost,-122.29,37.83
3300026185_2,3300026185,7846125,212,64629,1,2,1,44,97.73,3.56,79.93,HQ,OTU-4397,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Phaeodactylibacter;s__,Terrestrial,Soil,Pond soil,-122.133,37.4958
3300015198_13,3300015198,3729103,356,14753,0,1,0,34,97.68,2.46,85.38,MQ,OTU-15236,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__,Terrestrial,Soil,Glacier forefield soil,-50.0183,67.163
3300017553_13,3300017553,2456746,25,199122,0,2,0,33,97.67,0.25,96.42,MQ,OTU-3575,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__;s__,Terrestrial,Soil,compost,-122.29,37.83
3300025703_6,3300025703,5635088,383,23356,0,1,0,41,97.59,0.99,92.64,MQ,OTU-16741,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__65-1;s__,Terrestrial,Soil,Arctic peat soil,-156.61,71.2999
3300012921_13,3300012921,5595490,46,176306,1,1,1,43,97.54,0.49,95.09,HQ,OTU-7301,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA1946;s__,Terrestrial,Soil,Contaminated culture,-109.55,38.5733
3300012879_4,3300012879,5219184,71,166568,0,4,0,65,97.46,1.43,90.31,MQ,OTU-7346,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium thalpophilum,Terrestrial,Soil,soil,-89.4011,43.073
3300012842_13,3300012842,3606887,201,26434,0,2,0,46,97.41,0.59,94.46,MQ,OTU-14068,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300025562_4,3300025562,4258494,81,111084,1,1,1,39,97.38,1.67,89.03,HQ,OTU-4329,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__GCA-2748055;g__GCA-2748055;s__,Terrestrial,Soil,Natural and restored wetlands,-122.01,38.1972
3300010399_12,3300010399,6055941,79,129108,0,2,0,46,97.38,1.19,91.43,MQ,OTU-17865,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__,Terrestrial,Soil,Terrestrial soil,-85.3708,42.3938
3300012794_3,3300012794,4254867,81,90504,0,1,1,35,97.37,1.12,91.77,MQ,OTU-17246,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300025575_11,3300025575,4536172,29,215890,0,2,0,43,97.31,0.27,95.96,MQ,OTU-9212,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__,Terrestrial,Soil,Arctic peat soil,-156.788,71.2909
3300015202_8,3300015202,4443536,153,49018,0,1,0,32,97.15,0.5,94.65,MQ,OTU-7068,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,Terrestrial,Soil,Glacier forefield soil,18.581,67.9015
3300027711_17,3300027711,2932493,188,28439,0,0,0,37,97.12,3.83,77.97,MQ,OTU-14785,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Fermentimonas;s__GCA_002398875.1,Terrestrial,Soil,Agricultural soil,-111.814,41.7655
3300012851_2,3300012851,8966886,468,28128,0,1,0,54,97.04,1.4,90.04,MQ,OTU-17434,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Niastella;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012003_4,3300012003,4942219,277,27291,0,0,0,35,96.9,1.29,90.45,MQ,OTU-9891,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__Mucilaginibacter sp1,Terrestrial,Soil,Permafrost,NULL,NULL
3300012943_27,3300012943,4310903,135,48552,0,2,0,35,96.79,2.34,85.09,MQ,OTU-10543,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__,Terrestrial,Soil,soil,-122.29,37.83
3300012796_4,3300012796,4229006,230,25378,0,2,0,65,96.74,0.25,95.49,MQ,OTU-8399,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__GCF_001045445.1,Terrestrial,Soil,soil,-89.4011,43.073
3300021402_5,3300021402,3857349,15,336171,1,1,2,39,96.67,0.48,94.27,HQ,OTU-8402,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__GCA-2737665;g__;s__,Terrestrial,Soil,soil,-72.1783,42.481
3300010371_41,3300010371,3409496,13,583763,1,1,1,38,96.57,0.95,91.82,HQ,OTU-15832,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__GCA-2737665;g__;s__,Terrestrial,Soil,Terrestrial soil,-85.3708,42.3938
3300012940_56,3300012940,3444655,87,55984,0,1,0,40,96.55,0.99,91.6,MQ,OTU-1452,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__;s__,Terrestrial,Soil,compost,-122.29,37.83
3300018892_3,3300018892,6457820,662,13071,1,1,1,55,96.55,3.92,76.95,HQ,OTU-8102,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__;g__;s__,Terrestrial,Soil,Soil,-109.695,38.7121
3300012808_3,3300012808,5616128,87,95884,0,7,0,57,96.5,0.4,94.5,MQ,OTU-4145,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300025600_11,3300025600,4463171,26,215844,0,2,0,45,96.24,0.27,94.89,MQ,OTU-9212,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__,Terrestrial,Soil,Arctic peat soil,-156.788,71.2909
3300010371_34,3300010371,4197879,73,103220,0,0,0,43,96.19,0.26,94.89,MQ,OTU-5814,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__,Terrestrial,Soil,Terrestrial soil,-85.3708,42.3938
3300010399_20,3300010399,4149995,38,174194,0,2,0,37,96.03,0.24,94.83,MQ,OTU-8507,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__,Terrestrial,Soil,Terrestrial soil,-85.3708,42.3938
3300025692_5,3300025692,3487107,224,24990,0,0,0,31,96,3.28,79.6,MQ,OTU-8784,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__vadinHA17;g__LD21;s__,Terrestrial,Soil,Arctic peat soil,-156.598,71.2838
3300026026_1,3300026026,3565209,367,13003,0,0,0,47,95.85,1.89,86.4,MQ,OTU-1519,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA1794;s__,Terrestrial,Soil,Natural and restored wetlands,-121.65,38.1075
3300021180_8,3300021180,4266486,140,49073,2,1,1,43,95.71,1.9,86.21,HQ,OTU-11474,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__GCA-2737665;g__;s__,Terrestrial,Soil,soil,-72.1783,42.481
3300015024_24,3300015024,3610085,332,14437,1,1,1,35,95.57,4.71,72.02,HQ,OTU-15236,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__,Terrestrial,Soil,Glacier forefield soil,18.4709,67.9109
3300025475_6,3300025475,3846998,292,18631,0,0,0,35,95.46,3.05,80.21,MQ,OTU-8499,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__vadinHA17;g__LD21;s__,Terrestrial,Soil,Arctic peat soil,-156.61,71.2999
3300012921_32,3300012921,3613375,53,100828,0,0,0,42,95.4,0.74,91.7,MQ,OTU-6626,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Cnuella;s__,Terrestrial,Soil,Contaminated culture,-109.55,38.5733
3300020156_8,3300020156,3897253,250,22530,1,2,1,39,95.22,2.98,80.32,HQ,OTU-9382,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA1935;s__,Terrestrial,Soil,soil,-116.255,33.3049
3300027653_8,3300027653,3842680,217,36591,3,0,0,37,95.17,0.5,92.67,MQ,OTU-7902,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,Terrestrial,Soil,Agricultural soil,-83.4195,33.8834
3300012940_21,3300012940,5649892,479,17788,0,2,0,36,94.86,4.17,74.01,MQ,OTU-14310,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Parapedobacter;s__,Terrestrial,Soil,compost,-122.29,37.83
3300020202_5,3300020202,3346967,236,19781,0,0,0,31,94.84,1.72,86.24,MQ,OTU-11423,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UTBCD1;s__,Terrestrial,Soil,soil,-116.255,33.3049
3300015199_6,3300015199,3894654,364,15009,1,1,1,31,94.74,3.95,74.99,HQ,OTU-10036,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__ELB16-189;s__,Terrestrial,Soil,Glacier forefield soil,18.3444,67.8992
3300012808_4,3300012808,5314430,302,26975,0,4,0,47,94.47,2.67,81.12,MQ,OTU-13747,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300023252_5,3300023252,3636890,161,32386,0,0,0,55,94.4,1.35,87.65,MQ,OTU-7630,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium scophthalmum,Terrestrial,Soil,enriched soil aggregate,-93,42
3300012940_36,3300012940,4613211,244,27075,0,1,0,30,94.17,1.48,86.77,MQ,OTU-9187,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Niastella;s__,Terrestrial,Soil,compost,-122.29,37.83
3300012851_5,3300012851,4779650,380,16393,0,4,0,46,94.16,0.94,89.46,MQ,OTU-7294,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300025550_2,3300025550,4376519,172,38242,1,1,1,40,94.13,1.59,86.18,HQ,OTU-4329,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__GCA-2748055;g__GCA-2748055;s__,Terrestrial,Soil,Natural and restored wetlands,-122.01,38.1972
3300026271_6,3300026271,2812131,351,9547,0,0,0,31,93.97,2.42,81.87,MQ,OTU-9988,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__vadinHA17;g__LD21;s__,Terrestrial,Soil,Soil,-149.314,68.6137
3300021067_4,3300021067,5162846,472,14979,1,1,2,66,93.81,0.95,89.06,HQ,OTU-6636,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__GCA-2737665;g__;s__,Terrestrial,Soil,soil,-116.255,33.305
3300025725_30,3300025725,1709900,153,15734,0,2,0,32,93.81,2.41,81.76,MQ,OTU-750,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Bact-08;s__,Terrestrial,Soil,Arctic peat soil,-156.598,71.2838
3300015196_18,3300015196,2827785,271,14076,1,1,1,39,93.78,1.19,87.83,HQ,OTU-6590,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__;g__;s__,Terrestrial,Soil,Glacier forefield soil,-50.0183,67.1631
3300018839_4,3300018839,7484723,251,45686,2,3,1,40,93.7,1.92,84.1,HQ,OTU-6544,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__;g__;s__,Terrestrial,Soil,Soil,-109.695,38.7121
3300026185_9,3300026185,3785496,499,9138,3,2,1,56,93.5,4.43,71.35,HQ,OTU-9734,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA12077;g__UBA12077;s__,Terrestrial,Soil,Pond soil,-122.133,37.4958
3300014492_11,3300014492,5863154,539,14798,0,1,1,37,93.46,2.12,82.86,MQ,OTU-10430,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__LD1;g__;s__,Terrestrial,Soil,Bog,19.05,68.35
3300017658_19,3300017658,3986384,301,18536,0,2,1,41,93.33,1.43,86.18,MQ,OTU-11405,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__,Terrestrial,Soil,compost,-122.29,37.83
3300012840_4,3300012840,5898046,91,150743,0,4,0,62,93.3,1.67,84.95,MQ,OTU-7346,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium thalpophilum,Terrestrial,Soil,soil,-89.4011,43.073
3300025634_6,3300025634,3792438,355,13873,1,0,0,27,92.97,0.99,88.02,MQ,OTU-16741,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__65-1;s__,Terrestrial,Soil,Arctic peat soil,-156.61,71.2999
3300026251_11,3300026251,4007983,356,15783,1,2,0,35,92.93,2.28,81.53,MQ,OTU-6770,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Maribacter;s__,Terrestrial,Soil,Pond soil,-122.133,37.4961
3300020594_9,3300020594,2852958,227,16611,1,3,1,35,92.89,0.49,90.44,HQ,OTU-8551,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA1952;s__,Terrestrial,Soil,compost,-122.29,37.83
3300025554_2,3300025554,4405921,116,64477,0,0,0,33,92.86,2.14,82.16,MQ,OTU-4329,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__GCA-2748055;g__GCA-2748055;s__,Terrestrial,Soil,Natural and restored wetlands,-122.01,38.1971
3300010396_35,3300010396,4353566,439,12739,1,1,0,35,92.67,1.72,84.07,MQ,OTU-5810,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA8621;s__,Terrestrial,Soil,Terrestrial soil,-85.3708,42.3938
3300009095_78,3300009095,2919584,159,27144,0,2,1,31,92.62,1.9,83.12,MQ,OTU-5186,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__;s__,Terrestrial,Soil,Agricultural soil,-111.814,41.7655
3300010371_30,3300010371,4665088,397,16604,1,0,0,37,92.34,1.4,85.34,MQ,OTU-5810,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA8621;s__,Terrestrial,Soil,Terrestrial soil,-85.3708,42.3938
